Date,IEF
2025-10-03,94.6028823852539
2025-10-06,94.3281021118164
2025-10-07,94.5636215209961
2025-10-08,94.583251953125
2025-10-09,94.51456451416016
2025-10-10,95.1033706665039
2025-10-13,95.15245056152344
2025-10-14,95.39778900146484
2025-10-15,95.28983306884766
2025-10-16,95.7314453125
2025-10-17,95.57443237304688
2025-10-20,95.70199584960938
2025-10-21,95.87864685058594
2025-10-22,95.89828491210938
2025-10-23,95.58424377441406
2025-10-24,95.67255401611328
2025-10-27,95.67255401611328
2025-10-28,95.76087951660156
2025-10-29,95.14263153076172
2025-10-30,95.00524139404297
2025-10-31,95.04448699951172
2025-11-03,94.99921417236328
2025-11-04,95.11734771728516
2025-11-05,94.66451263427734
2025-11-06,95.14688110351562
2025-11-07,95.18626403808594
2025-11-10,95.05828094482422
2025-11-11,95.35360717773438
2025-11-12,95.37329864501953
2025-11-13,95.09765625
2025-11-14,94.94013977050781
2025-11-17,95.0484390258789
2025-11-18,95.20594024658203
2025-11-19,95.13703155517578
2025-11-20,95.36346435546875
2025-11-21,95.67848205566406
2025-11-24,95.8261489868164
2025-11-25,96.07225799560547
2025-11-26,96.15101623535156
2025-11-28,95.98365783691406
2025-12-01,95.46826171875
2025-12-02,95.5472412109375
2025-12-03,95.74472045898438
2025-12-04,95.44849395751953
2025-12-05,95.25102996826172
2025-12-08,95.05355834960938
2025-12-09,94.91533660888672
2025-12-10,95.2214126586914
2025-12-11,95.23128509521484
2025-12-12,94.97457122802734
2025-12-15,95.05355834960938
2025-12-16,95.32015228271484
2025-12-17,95.30039978027344
2025-12-18,95.5472412109375
2025-12-19,95.33228302001953
2025-12-22,95.23322296142578
2025-12-23,95.193603515625
2025-12-24,95.44124603271484
2025-12-26,95.5303955078125
2025-12-29,95.66908264160156
2025-12-30,95.57002258300781
2025-12-31,95.2530517578125
2026-01-02,95.17379760742188
2026-01-05,95.46106719970703
2026-01-06,95.3917236328125
2026-01-07,95.57002258300781
2026-01-08,95.28276062011719
2026-01-09,95.3917236328125
2026-01-12,95.2728500366211
2026-01-13,95.3917236328125
2026-01-14,95.58983612060547
2026-01-15,95.3917236328125
2026-01-16,95.02521514892578
2026-01-20,94.64879608154297
2026-01-21,94.89643859863281
2026-01-22,94.88653564453125
2026-01-23,95.0450210571289
2026-01-26,95.18370056152344
2026-01-27,95.07474517822266
2026-01-28,94.99549865722656
2026-01-29,95.09455108642578
2026-01-30,95.03511810302734
2026-02-02,94.84828186035156
2026-02-03,94.9377212524414
2026-02-04,94.91785430908203
2026-02-05,95.47438049316406
2026-02-06,95.47438049316406
2026-02-09,95.49424743652344
2026-02-10,95.91165161132812
2026-02-11,95.64331817626953
2026-02-12,96.22966766357422
2026-02-13,96.6072998046875
2026-02-17,96.59736633300781
2026-02-18,96.39861297607422
2026-02-19,96.48805236816406
2026-02-20,96.48805236816406
2026-02-23,96.83588409423828
2026-02-24,96.81600189208984
2026-02-25,96.73649597167969
2026-02-26,96.99488830566406
2026-02-27,97.3824691772461
2026-03-02,96.79742431640625
2026-03-03,96.68778991699219
2026-03-04,96.48844909667969
2026-03-05,96.18944549560547
2026-03-06,96.129638671875
2026-03-09,96.42864990234375
2026-03-10,96.11968231201172
2026-03-11,95.68113708496094
2026-03-12,95.3721694946289
2026-03-13,95.27249908447266
2026-03-16,95.7010726928711
2026-03-17,95.87051391601562
2026-03-18,95.43196868896484
2026-03-19,95.4219970703125
2026-03-20,94.56485748291016
2026-03-23,94.86386108398438
2026-03-24,94.54492950439453
2026-03-25,95.04326629638672
2026-03-26,94.27581787109375
2026-03-27,94.2857894897461
2026-03-30,94.95355987548828
2026-03-31,95.12300109863281
2026-04-01,95.04000091552734
2026-04-02,95.26000213623047
2026-04-06,95.01000213623047
2026-04-07,95.25
2026-04-08,95.45999908447266
2026-04-09,95.43000030517578
2026-04-10,95.2699966430664
2026-04-13,95.4800033569336
2026-04-14,95.79000091552734
2026-04-15,95.58000183105469
2026-04-16,95.41000366210938
2026-04-17,95.93000030517578
2026-04-20,95.83999633789062
2026-04-21,95.41999816894531
2026-04-22,95.5199966430664
2026-04-23,95.37000274658203
2026-04-24,95.55999755859375
